adv_id,created_at,value_in_paise,avg_of_previous_3
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-16 03:19:13.281288+00:00",10000,3946.6667
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-16 06:57:35.048482+00:00",5000,893.3333
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-16 06:58:16.557501+00:00",5000,2280.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-16 07:31:12.871165+00:00",10000,5000.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-16 10:35:37.993369+00:00",10000,1000.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-16 11:11:22.749188+00:00",10000,4000.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-17 05:20:21.656585+00:00",10000,5000.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-17 06:18:31.583205+00:00",10000,5000.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-18 04:05:04.657319+00:00",10000,2500.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-18 04:34:44.417656+00:00",10000,5000.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-19 02:52:10.031271+00:00",5000,2500.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-19 03:31:27.171542+00:00",10000,3000.0000
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-20 04:48:12.556606+00:00",10000,4333.3333
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-21 04:25:30.899597+00:00",10000,4333.3333
2f901805-ef14-48fd-8b53-9b863151df4d,"2024-10-23 08:16:10.790187+00:00",10000,5000.0000
2f9d36c4-127a-4bb0-ace1-ad0bd716547a,"2024-10-20 11:21:23.976028+00:00",10000,5000.0000
2fb6a4a7-0072-4845-bf5a-ac91df7b0847,"2024-10-17 12:21:10.059658+00:00",1000,500.0000
2fd5e0fe-fd0c-44d8-b2c3-4dd22c3a58b6,"2024-10-23 02:50:21.696938+00:00",3000,500.0000
2fda125b-aea9-479c-8a86-12042ea684bc,"2024-10-20 01:51:21.677885+00:00",3000,500.0000
2ff218b8-3c68-4409-9501-b9a80d46c7f6,"2024-10-20 00:51:31.557659+00:00",5000,2401.0000
2ff218b8-3c68-4409-9501-b9a80d46c7f6,"2024-10-23 10:44:24.015816+00:00",25000,4333.3333
300b42c5-1929-4eed-b82d-78157386989c,"2024-10-21 22:30:59.712206+00:00",1027,513.0000
300fefd1-12a6-475c-983f-220240e8d839,"2024-10-22 05:19:41.132420+00:00",3000,500.0000
30405f1e-d955-4a9c-aab0-fbb98551ed19,"2024-10-17 12:21:10.059658+00:00",1000,500.0000
305322e6-867e-4746-b4e4-7a29315162b5,"2024-10-19 12:54:39.955931+00:00",5000,1260.5000
308cf956-9690-465f-a24a-af378268e95b,"2024-10-20 09:17:01.620027+00:00",3000,500.0000
3093a194-3545-455f-bb35-f12331bd5f45,"2024-10-20 14:34:16.618108+00:00",3000,500.0000
31013fc5-3206-4682-8ce4-fbade0b94aba,"2024-10-22 17:09:05.760338+00:00",10000,4333.3333
311677fd-b34c-40d6-b618-6d87d5600a77,"2024-10-23 16:44:43.522469+00:00",5403,1084.0000
31265237-b9a4-4247-b7d5-4b7387bc4b44,"2024-10-22 09:53:09.380463+00:00",10000,500.0000
3143dcee-d247-453b-b6c3-9abaaf6fd176,"2024-10-19 14:14:24.800005+00:00",10000,500.0000
3144260f-acad-4578-b217-55dd63bfdbd2,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
314ce0bd-ddb0-42d6-8fb8-0913d0c2e98c,"2024-10-17 04:21:51.283209+00:00",3000,500.0000
314ce0bd-ddb0-42d6-8fb8-0913d0c2e98c,"2024-10-23 13:13:05.966340+00:00",5000,2166.6667
319afe90-d842-41d0-b570-c15f9cdd6676,"2024-10-23 10:54:14.288898+00:00",1000,500.0000
31bac9c3-736b-45ac-9c87-d432c8b25f9a,"2024-10-17 13:04:37.490703+00:00",3000,500.0000
31bb88d4-3ba3-422d-842d-38639a421faa,"2024-10-18 02:43:59.902049+00:00",3000,1000.0000
31bb88d4-3ba3-422d-842d-38639a421faa,"2024-10-20 02:53:31.354242+00:00",5000,1666.6667
31bb88d4-3ba3-422d-842d-38639a421faa,"2024-10-23 03:46:09.866992+00:00",5000,2333.3333
31e61fc9-2eb5-429e-9bd0-a496fe9cdd15,"2024-10-22 17:04:32.663800+00:00",10000,3000.0000
31f30372-4565-4127-8985-0be679b28958,"2024-10-23 16:26:58.449068+00:00",10000,500.0000
3205487b-3004-4925-88bf-002975818f18,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3215b095-f71b-44be-811a-3044d373b5fc,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
3215b095-f71b-44be-811a-3044d373b5fc,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
322e70df-2d85-4d73-92ed-ce27a394777e,"2024-10-19 01:06:41.843516+00:00",10000,3000.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-16 03:18:39.581004+00:00",10000,946.6667
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-16 03:19:13.281288+00:00",10000,3946.6667
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-16 06:57:35.048482+00:00",5000,893.3333
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-16 06:58:16.557501+00:00",5000,2280.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-16 07:31:12.871165+00:00",10000,5000.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-16 10:35:37.993369+00:00",10000,1000.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-16 11:11:22.749188+00:00",10000,4000.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-17 05:20:21.656585+00:00",10000,5000.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-17 06:18:31.583205+00:00",10000,5000.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-18 04:05:04.657319+00:00",10000,2500.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-18 04:34:44.417656+00:00",10000,5000.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-19 02:52:10.031271+00:00",5000,2500.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-19 03:31:27.171542+00:00",10000,3000.0000
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-20 04:48:12.556606+00:00",10000,4333.3333
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-21 04:25:30.899597+00:00",10000,4333.3333
324dae47-8ac9-4df0-9a08-7e01e778b490,"2024-10-23 08:16:10.790187+00:00",10000,5000.0000
324f2f89-74d8-494e-bf35-8d0db071abd7,"2024-10-21 12:04:36.686533+00:00",3000,1333.3333
324f2f89-74d8-494e-bf35-8d0db071abd7,"2024-10-21 13:26:42.995267+00:00",3000,1333.3333
324f2f89-74d8-494e-bf35-8d0db071abd7,"2024-10-23 03:10:11.902994+00:00",3000,500.0000
3257aef9-8ad8-445f-8d29-09e1301a1e7d,"2024-10-23 23:16:55.902124+00:00",42042,16811.0000
326e4d65-2f5a-41e0-897d-5316075896a8,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
32a430a5-b1d5-4520-926d-349f2762068e,"2024-10-21 14:47:01.488963+00:00",1000,500.0000
32b4defb-38f7-4152-8e48-ee76cb4becc0,"2024-10-23 00:59:52.651380+00:00",3000,500.0000
32c6bca1-027d-4075-8994-aec964060e99,"2024-10-18 01:08:09.242370+00:00",10000,5000.0000
32d4ab11-5ff1-4f46-aeec-c47c60e702c1,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
32d4ab11-5ff1-4f46-aeec-c47c60e702c1,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
3309e3a4-f461-4053-95bd-d1d74b9e56d3,"2024-10-22 14:21:21.352285+00:00",3000,500.0000
337499c0-6bcf-4fef-9866-d482ad7b4ef4,"2024-10-18 05:00:01.872651+00:00",1000,500.0000
337e7e76-19dc-4da5-ab45-11566830f396,"2024-10-21 14:00:59.325067+00:00",5000,500.0000
33b43732-3a67-43ea-9290-3d9fb38cbd5e,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
33b898ce-9bdb-4fd4-b8fb-19b35e0b611e,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
33d28e16-7341-444d-9583-eee8426c6da8,"2024-10-18 05:41:28.045490+00:00",10000,5000.0000
33d9da17-a452-463c-abe7-1f04106004d8,"2024-10-23 06:48:35.176291+00:00",3000,500.0000
33e89e3c-3fba-4e6e-b00f-f5c0d9f74878,"2024-10-19 11:26:25.208658+00:00",3000,500.0000
34001a73-3032-4c7c-b8fa-3c82c93db941,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
340fe202-33db-46e4-833e-f6667c1a394f,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
342d1fa6-db01-49db-831a-78606db7b0fc,"2024-10-21 20:06:11.036610+00:00",3000,500.0000
34361cba-f5d0-4226-8c36-a3a81968dba2,"2024-10-23 02:32:52.561562+00:00",3000,500.0000
344a48ff-4460-4885-abca-19633722dd09,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
344a48ff-4460-4885-abca-19633722dd09,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
34586994-9945-40e5-8aeb-430eaea41430,"2024-10-23 10:54:14.288898+00:00",1000,500.0000
34657482-b859-48a0-85e6-e7bf61cb7ed6,"2024-10-21 02:57:11.392449+00:00",3000,500.0000
348cca3c-dc69-484b-a86a-d3d5d4ed71c0,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3493dd5b-2b01-4ca9-92c0-a82dae45bc72,"2024-10-18 06:16:04.791863+00:00",1000,500.0000
34d1f24e-89a6-45ac-9575-1955098e3439,"2024-10-23 16:44:43.522469+00:00",5403,1084.0000
34d242e7-4a6a-4392-9661-a197814fa982,"2024-10-23 10:54:14.288898+00:00",1000,500.0000
3513c5a1-cdfd-416d-9f51-6c73b492659c,"2024-10-22 17:09:05.760338+00:00",10000,4333.3333
351a2be1-50c5-4c7e-8c6f-f02361b4f733,"2024-10-23 06:23:38.913385+00:00",1000,500.0000
3557f4e2-c877-452c-bc7e-549819386449,"2024-10-22 17:04:32.663800+00:00",10000,3000.0000
356d5e08-3b28-4956-af37-b5217a06af36,"2024-10-23 00:29:28.594401+00:00",5000,500.0000
3586bd72-1f40-49ec-ba4b-cb2b45ce35d4,"2024-10-21 11:36:47.217529+00:00",3000,500.0000
35cbdb9e-a3b4-45ee-8803-9bfcd7312ddf,"2024-10-18 13:09:22.727430+00:00",3000,500.0000
35e22335-9643-4bbb-97c8-522cc517c4f9,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
35f13b63-1f37-4665-b151-01eef5d963dc,"2024-10-21 03:41:47.606854+00:00",10000,5000.0000
35f38b1e-b365-4739-8efb-e81b98b39b1d,"2024-10-20 04:09:05.529095+00:00",3000,1000.0000
3613a745-e76d-4a4e-82a9-cde6bdf310aa,"2024-10-19 03:54:46.146560+00:00",2500,1000.0000
361ed021-16a0-49f1-89bf-20cad068bfc1,"2024-10-17 12:21:10.059658+00:00",1000,500.0000
36234e59-8f83-49de-bc52-1b14bfa4eefd,"2024-10-17 02:09:43.760706+00:00",25000,3000.0000
363091bd-0457-4326-8364-97724aa2358c,"2024-10-20 07:12:04.098013+00:00",1000,500.0000
365b1017-a48b-4a5b-9f65-e0702499edac,"2024-10-21 04:19:35.970630+00:00",4203,2101.0000
369248eb-c824-43ef-9d8f-80475db78a25,"2024-10-23 16:39:28.944308+00:00",3000,500.0000
36ab4148-dd41-46fa-81bc-b5e4c9a3bf82,"2024-10-20 10:06:50.590548+00:00",5000,500.0000
36f9a8cb-7dfe-436e-a7c7-efdd2a1510c0,"2024-10-18 12:59:28.823889+00:00",3000,500.0000
370637ce-d209-4063-bf9e-9ce89485b06f,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
371b1eb1-16ea-48f6-872b-82c410ae5635,"2024-10-21 04:59:14.504812+00:00",1000,500.0000
371c18fc-f03e-417e-a90f-e716a75351cb,"2024-10-22 02:40:47.008359+00:00",10000,5000.0000
376907c4-9c11-4cef-963e-c5a8eb8311e6,"2024-10-23 04:23:40.806232+00:00",3000,500.0000
3779f06d-579f-4cd8-bb9a-82a975231a58,"2024-10-22 15:06:40.428093+00:00",3000,500.0000
37911ea3-b6d2-4425-8a40-0c2abf752ea8,"2024-10-23 04:42:09.936624+00:00",3000,500.0000
379dfb38-075a-402d-bfd1-24199916c8f2,"2024-10-21 08:40:08.796057+00:00",2500,1000.0000
37d208d8-353a-48f7-be70-78c852b657f1,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
37dabf08-372f-4282-afd5-10e4bb31f597,"2024-10-23 16:44:43.522469+00:00",5403,1084.0000
3822cd87-e5f8-4a40-906c-2682eb1d71c4,"2024-10-20 05:10:02.807773+00:00",10000,500.0000
38240567-7db5-4adc-92f6-421ff43b03ec,"2024-10-21 12:26:44.363387+00:00",10000,4000.0000
382a569c-0221-4fa7-8e7d-80280bb2776d,"2024-10-22 15:33:25.017561+00:00",3000,500.0000
383a03c2-1c13-4c93-9961-61fed2eb0531,"2024-10-19 05:00:59.788832+00:00",3000,500.0000
38b178db-0db7-466b-9858-119cf994c458,"2024-10-18 16:45:14.268157+00:00",2500,1000.0000
38cbf2f4-2867-4925-a758-1656e57c92ab,"2024-10-20 09:49:38.985834+00:00",5000,500.0000
38cbf2f4-2867-4925-a758-1656e57c92ab,"2024-10-23 06:06:13.803026+00:00",10000,2750.0000
38cc9ae3-395e-4e22-9075-4ac83289d2ef,"2024-10-18 15:52:09.671835+00:00",10000,5000.0000
38cf8268-db41-4093-829d-fbfae1ae0b68,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
38ee6731-3cd8-4026-bd89-63272851b2a1,"2024-10-20 07:55:54.176030+00:00",3000,1000.0000
390ad196-2f48-450a-a295-ea17c0c3aac2,"2024-10-22 03:31:52.289230+00:00",1000,500.0000
3918f675-7236-45cc-a7b5-01f8b4b7d876,"2024-10-20 06:07:08.904674+00:00",3000,500.0000
39210f45-fb0f-4a17-9acd-acd313f4fabc,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
395af9f3-ce80-418b-b0d6-c765293f5609,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
397270bb-5176-4a81-8b04-0e513cecdc2c,"2024-10-20 04:59:15.228026+00:00",1000,500.0000
398174a3-54f4-496d-b981-9c992139a6c7,"2024-10-21 05:06:20.592370+00:00",3000,500.0000
399f4043-05b0-4ea1-89fb-9e65e331f38d,"2024-10-18 00:00:37.881014+00:00",10000,3000.0000
39ac043e-3a0f-47fa-8407-d37059873cbd,"2024-10-23 16:44:43.522469+00:00",5403,1084.0000
39c05586-5deb-46f7-8dec-6609ad0f15c0,"2024-10-17 12:21:10.059658+00:00",1000,500.0000
39d64c8a-da75-4c8b-9aea-9cdbd797db92,"2024-10-18 15:50:21.258037+00:00",25000,3000.0000
39d68b84-ae88-41c8-ab21-4be0bbf368e3,"2024-10-20 11:53:49.890760+00:00",1000,500.0000
3a4427a6-1074-40d0-84b1-7c943a44dcd6,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3a658b2d-c5df-4ad8-acfd-a99d5a8c47d2,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3a6bfe44-47a6-4867-b77a-291e93d1a902,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
3a6bfe44-47a6-4867-b77a-291e93d1a902,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
3a8ae497-415c-4ac1-a8be-08c5d9c7687a,"2024-10-21 12:35:11.038804+00:00",1000,500.0000
3aae714b-2996-48d9-a28d-1510aac83546,"2024-10-19 07:23:34.712917+00:00",5000,1666.6667
3aba1c20-95f2-40e3-b05c-dbcb3a55188b,"2024-10-21 02:57:11.392449+00:00",3000,500.0000
3abf48a8-d2ca-4a9a-932b-83faa932586b,"2024-10-22 09:13:58.881462+00:00",1000,500.0000
3ace0617-4036-43fa-9d47-1c93f147716e,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
3ad17fc2-32ed-4bcb-a37c-d6b62d2dd5da,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3aef2a37-28e7-41ed-b892-3776d7e7ebe3,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
3b051139-4d49-4edc-9ede-6ba2db040633,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3b206b4e-aada-4d2b-a75b-b3ef99be49f5,"2024-10-19 23:38:05.867961+00:00",5000,500.0000
3b4d4214-8272-4593-86a0-87831cd1806a,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
3b5b3327-3cbc-4bae-bfcc-b1eec79a3c30,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
3b5b3327-3cbc-4bae-bfcc-b1eec79a3c30,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
3b6ed54a-9d70-4844-ae3c-df1b42f6e06d,"2024-10-18 09:47:28.776461+00:00",3000,500.0000
3b7e56f7-4fef-4fdb-b893-b06a1b0d7cf5,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
3b8ce83f-fa6f-4d76-9227-b4bda6ebba31,"2024-10-19 04:42:15.629993+00:00",2101,500.0000
3b9f55e2-b13c-4503-8e83-5f774c009e06,"2024-10-20 06:30:47.580589+00:00",3000,500.0000
3ba261b9-eef1-43f9-b56f-242d57c1617f,"2024-10-17 16:58:53.460288+00:00",1000,500.0000
3bab91a6-482b-4e65-b906-878c37a17f83,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3bce0a83-dd58-4d83-8c59-a03dc65edae0,"2024-10-17 12:21:10.059658+00:00",1000,500.0000
3bd22e95-8235-4bfc-b24f-5473da139d19,"2024-10-22 17:09:05.760338+00:00",10000,4333.3333
3bd2a2bb-fb0e-41a9-b7d6-0fcea97b48b2,"2024-10-18 04:34:54.688105+00:00",3000,500.0000
3bf59efc-6fdc-430d-8e09-0008955dae93,"2024-10-20 00:24:41.255044+00:00",10000,500.0000
3c07226e-5ed1-4543-a0ae-b1fcb708f25b,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
3c07226e-5ed1-4543-a0ae-b1fcb708f25b,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
3c24bb2b-a970-4704-ba48-3516ad057e50,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
3c24bb2b-a970-4704-ba48-3516ad057e50,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
3c260ba4-fc77-4b26-b35a-b597fbefc6bc,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
3c2e32fd-5e27-4227-839e-7a4d439cc782,"2024-10-20 11:22:09.808836+00:00",10000,5000.0000
3c3387ca-6a46-4415-9f8c-8d2c4f8b8df2,"2024-10-23 01:48:48.639955+00:00",3000,500.0000
3c7cde9a-2ad7-400a-bf5f-57d31b724b89,"2024-10-19 13:24:13.675866+00:00",3000,500.0000
3c9592f7-f039-4ef6-b7aa-27d5f22205b7,"2024-10-22 17:09:05.760338+00:00",10000,4333.3333
3cc1d639-d40a-4baa-a388-c4c0b5f9f3ec,"2024-10-19 08:47:26.158555+00:00",3000,500.0000
3cc6f2f3-5ce5-4803-b18b-866120dcd664,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3ceb7a06-4626-4649-8ba9-42ae6ea446b4,"2024-10-17 12:21:10.059658+00:00",1000,500.0000
3d007990-d003-4191-a46c-98697c27e0fd,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3d0a9c9a-c3ae-4aee-b122-fb84ea339dff,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3d2827f0-0190-4f25-98d6-f49c6d1255c3,"2024-10-21 14:01:21.849448+00:00",1000,500.0000
3d29922f-eb80-47af-b6ee-6a61b40a6428,"2024-10-17 12:21:10.059658+00:00",1000,500.0000
3d78f16a-4f1e-4a2a-9da9-8ac60d552636,"2024-10-17 10:13:52.361016+00:00",1680,500.0000
3db240f0-fa58-490e-aefd-e9440f616569,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3db4b103-49f2-4fa0-a0f2-a72bc6c604f6,"2024-10-22 08:01:40.567636+00:00",3000,500.0000
3db66f22-0244-4029-adaf-cc10d196acdc,"2024-10-17 05:29:53.711013+00:00",1000,500.0000
3db954c6-9037-4fd1-b83c-b4f8505e030d,"2024-10-22 09:26:26.040440+00:00",13552,2713.3333
3db954c6-9037-4fd1-b83c-b4f8505e030d,"2024-10-22 09:27:23.608328+00:00",13552,6325.6667
3db954c6-9037-4fd1-b83c-b4f8505e030d,"2024-10-22 18:36:49.713028+00:00",5421,2710.0000
3db954c6-9037-4fd1-b83c-b4f8505e030d,"2024-10-23 16:44:43.522469+00:00",5403,1445.3333
3dd32056-13c8-4d0e-9281-e406a52c9e11,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-16 03:18:39.581004+00:00",10000,946.6667
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-16 03:19:13.281288+00:00",10000,3946.6667
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-16 06:57:35.048482+00:00",5000,893.3333
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-16 06:58:16.557501+00:00",5000,2280.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-16 07:31:12.871165+00:00",10000,5000.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-16 10:35:37.993369+00:00",10000,1000.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-16 11:11:22.749188+00:00",10000,4000.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-17 05:20:21.656585+00:00",10000,5000.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-17 06:18:31.583205+00:00",10000,5000.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-18 04:05:04.657319+00:00",10000,2500.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-18 04:34:44.417656+00:00",10000,5000.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-19 02:52:10.031271+00:00",5000,2500.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-19 03:31:27.171542+00:00",10000,3000.0000
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-20 04:48:12.556606+00:00",10000,4333.3333
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-21 04:25:30.899597+00:00",10000,4333.3333
3dd8f886-399f-49ce-bd65-56570c6838df,"2024-10-23 08:16:10.790187+00:00",10000,5000.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-16 03:18:39.581004+00:00",10000,946.6667
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-16 03:19:13.281288+00:00",10000,3946.6667
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-16 06:57:35.048482+00:00",5000,893.3333
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-16 06:58:16.557501+00:00",5000,2280.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-16 07:31:12.871165+00:00",10000,5000.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-16 10:35:37.993369+00:00",10000,1000.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-16 11:11:22.749188+00:00",10000,4000.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-17 05:20:21.656585+00:00",10000,5000.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-17 06:18:31.583205+00:00",10000,5000.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-18 04:05:04.657319+00:00",10000,2500.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-18 04:34:44.417656+00:00",10000,5000.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-19 02:52:10.031271+00:00",5000,2500.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-19 03:31:27.171542+00:00",10000,3000.0000
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-20 04:48:12.556606+00:00",10000,4333.3333
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-21 04:25:30.899597+00:00",10000,4333.3333
3de027f0-947d-4dbc-8825-f6acd7d41004,"2024-10-23 08:16:10.790187+00:00",10000,5000.0000
3de2fd45-09f3-44c6-9092-09fa9d129915,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
3e23c02a-2af2-4703-ab7e-c5f1b53db163,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3e3cc904-04d2-4b58-b7ac-7f8b904c03e9,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3e4e56a9-9ed5-4864-9cc9-8dae4ac7675a,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3e950fcd-5e22-4d26-aaee-671b830d763d,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3eb47608-024e-489b-840d-0271ac23922c,"2024-10-19 05:16:05.868810+00:00",10000,3000.0000
3ec4d54f-a166-4f0b-86e6-fdeb9076a8e7,"2024-10-23 14:31:00.929959+00:00",2500,1000.0000
3ed10b0b-762a-4008-a295-78c2e85b93dc,"2024-10-22 08:01:40.567636+00:00",3000,500.0000
3ef9ea98-2a5c-4d47-b355-ddcb895323e9,"2024-10-20 14:39:48.136319+00:00",3000,500.0000
3effb911-5b88-47d8-8592-992e438edef1,"2024-10-21 01:13:49.716992+00:00",2500,1000.0000
3f01ca3e-df3a-41ed-84ac-bfbac36711f0,"2024-10-21 01:13:49.716992+00:00",2500,1000.0000
3f3053cb-9f59-4a78-a8f4-4bf8063ee041,"2024-10-19 01:37:35.665107+00:00",3000,500.0000
3f4d091e-ebaf-4e50-b69e-aaa80408accf,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
3f4d091e-ebaf-4e50-b69e-aaa80408accf,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
3f6877c0-7288-4f34-b3da-d1f3c8a053dc,"2024-10-21 15:25:27.705232+00:00",3000,500.0000
3f8d61be-5d3b-447a-bcfe-ef7d516cb507,"2024-10-23 16:44:43.522469+00:00",5403,1084.0000
3fabe8b4-6902-4e7d-bd63-94834c859380,"2024-10-17 02:54:55.060445+00:00",3000,500.0000
3ff30c75-8b1b-4ae0-afdd-ca4e1788df2e,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
3fff04e8-497c-4861-86c4-4f3ce970059e,"2024-10-21 12:54:13.745791+00:00",3000,1000.0000
3fff04e8-497c-4861-86c4-4f3ce970059e,"2024-10-23 09:22:46.885148+00:00",5000,1666.6667
404f13dc-395c-4d9f-885c-f536296b1841,"2024-10-21 12:34:02.504360+00:00",3000,500.0000
40986bab-3a4a-4051-a8fb-878b91d6f305,"2024-10-23 11:15:12.814158+00:00",10000,3000.0000
40b7c6e1-3967-4cc8-93a9-4bac09e5c0e7,"2024-10-21 10:20:46.194106+00:00",10000,500.0000
40bc29ef-a089-4b21-919b-59b52abbe740,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
40c5cc37-29b5-4b59-9e1e-d7f18783fb91,"2024-10-17 10:14:25.646969+00:00",3000,1000.0000
40dffe54-72d1-4eac-8107-8cd9f61f2fba,"2024-10-21 12:26:44.363387+00:00",10000,4000.0000
40f4c690-2a22-4619-94c9-8fc41f731e3e,"2024-10-17 10:45:02.411196+00:00",10000,5000.0000
