adv_id,value_in_paise,payment_gateway,payment_method,payment_status,created_at,app_id,from_currency_amount,from_currency,to_currency_amount,to_currency,transaction_fee_amount,transaction_fee_currency
55b0dace-c2db-4408-b875-ae99bdf2e509,1086,XOXODAY,GIFT_CARD,FAILED,2024-10-20 02:52:34.045988+00:00,in_cash,108.6268,iccoin,2000,IDR,0,
e8fb73bb-364c-438f-b75d-f35e94037f12,3000,RAZORPAY,UPI,PROCESSED,2024-10-18 13:08:00.714352+00:00,sikka,300,sikka,30,INR,130,paise
3fae3ec2-20cf-41a1-add5-6c3f7048b598,3000,RAZORPAY,UPI,PROCESSED,2024-10-19 06:28:04.304063+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
97358a22-4766-46d4-9c89-3ff07467a304,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 06:56:12.477271+00:00,in_cash,100,iccoin,10,INR,0,USD
0aa53cac-45df-42e5-ba8f-3258bc2575d9,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-22 05:07:15.158816+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
a15a740e-3012-4ed0-8d32-71926d03de10,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-20 14:10:09.739762+00:00,sikka,100,sikka,10,INR,0,USD
af238653-6f4e-4421-a587-fd7d8acff719,3000,RAZORPAY,UPI,PROCESSED,2024-10-19 18:12:14.307154+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
c4c3f0e3-877b-4804-83e6-f1f44cd4a32f,3000,RAZORPAY,UPI,PROCESSED,2024-10-23 16:14:21.850179+00:00,bharat_cash_incent,3000,bharat_coin,30,INR,130,paise
4c4e742e-f453-4506-8a2f-fbc905ff0630,500,RAZORPAY,UPI,PROCESSED,2024-10-20 12:45:15.974149+00:00,sikka,50,sikka,5,INR,130,paise
d5eb7f55-413a-4040-a0f2-08f836687bc6,8405,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-16 01:50:00.377038+00:00,in_cash,840.56,iccoin,1,USD,0,
d5eb7f55-413a-4040-a0f2-08f836687bc6,840,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-19 01:06:12.361381+00:00,in_cash,84.0675,iccoin,0.1,USD,0,
d5eb7f55-413a-4040-a0f2-08f836687bc6,1680,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-17 06:22:50.922259+00:00,in_cash,168.0932,iccoin,0.2,USD,0,
371a3d1d-f951-4091-a593-3ff5d3c79e68,3000,RAZORPAY,UPI,PROCESSED,2024-10-20 16:02:06.373659+00:00,sikka,300,sikka,30,INR,130,paise
f4235bfd-ce90-49dd-b8a1-22fa2c02822b,3000,RAZORPAY,UPI,PROCESSED,2024-10-20 16:02:06.373659+00:00,sikka,300,sikka,30,INR,130,paise
127f89e7-d25e-4e55-bad0-c5b5ed4fa169,500,RAZORPAY,UPI,PROCESSED,2024-10-21 07:37:26.367773+00:00,in_cash,50,iccoin,5,INR,130,paise
eaed43ef-a4cf-485b-a3a5-8537ed116b76,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-17 03:48:18.352506+00:00,money_hi,100,mhcoin,10,INR,0,
eaed43ef-a4cf-485b-a3a5-8537ed116b76,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-17 03:49:06.184168+00:00,money_hi,100,mhcoin,10,INR,0,USD
c96d2882-da21-4977-b85a-aa1ee8423809,500,RAZORPAY,UPI,PROCESSED,2024-10-16 02:37:55.761568+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
c96d2882-da21-4977-b85a-aa1ee8423809,840,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-22 01:00:52.675095+00:00,rupiyo,8.4077,rupiyo_token,0.1,USD,0,
3e6f732f-aa56-479c-b6a8-2617b4542fb0,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-22 15:44:09.110381+00:00,sikka,100,sikka,10,INR,0,USD
b9ea0f6c-de92-4674-8fff-5b874cd38933,500,RAZORPAY,UPI,PROCESSED,2024-10-22 10:04:19.019623+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
00787339-312b-455a-8583-be6a6fee6263,3000,RAZORPAY,UPI,PROCESSED,2024-10-23 08:37:48.947080+00:00,sikka,300,sikka,30,INR,130,paise
5bad6127-7a5b-42d9-9a0b-5a881412596f,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 05:40:14.153591+00:00,sikka,100,sikka,10,INR,0,USD
e81d93da-da1c-400f-af57-29a41849045c,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-20 04:17:47.082973+00:00,in_cash,100,iccoin,10,INR,0,USD
e81d93da-da1c-400f-af57-29a41849045c,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-19 05:42:04.042096+00:00,in_cash,100,iccoin,10,INR,0,USD
e81d93da-da1c-400f-af57-29a41849045c,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-21 15:57:10.428560+00:00,in_cash,100,iccoin,10,INR,0,USD
27446cfa-1ec1-43ac-9f92-c8b5bbfc9e7e,42042,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-23 09:09:48.586693+00:00,in_cash,4204.22,iccoin,5,USD,0,
76762316-01ec-4ab0-a751-dabbb7ee8305,3000,RAZORPAY,UPI,PROCESSED,2024-10-22 15:34:20.501042+00:00,chillar,300,chillar,30,INR,130,paise
384fa112-2f59-49ed-9f94-ea667a8ab495,5000,RAZORPAY,UPI,PROCESSED,2024-10-17 12:56:31.647199+00:00,sikka,500,sikka,50,INR,130,paise
8fa00642-8e03-4378-b6c8-0dd104626ca2,1681,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-19 04:10:22.297376+00:00,in_cash,168.135,iccoin,0.2,USD,0,
2b402bea-81f7-443a-9338-ec44ba737649,10000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-19 15:40:23.166186+00:00,in_cash,1000,iccoin,100,INR,0,USD
2b402bea-81f7-443a-9338-ec44ba737649,10000,RAZORPAY,UPI,PROCESSED,2024-10-17 05:39:57.468350+00:00,in_cash,1000,iccoin,100,INR,130,paise
48533cc1-4bb1-4462-a2d4-3e5c6d16ab7e,33627,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-19 21:36:02.638701+00:00,in_cash,3362.7,iccoin,4,USD,0.2,USD
48533cc1-4bb1-4462-a2d4-3e5c6d16ab7e,8408,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-23 03:11:28.649458+00:00,in_cash,840.844,iccoin,1,USD,0.2,USD
ddc396b2-d4ae-4769-875a-6ad3fa0634fe,500,RAZORPAY,UPI,FAILED,2024-10-20 14:38:24.379480+00:00,chillar,50,chillar,5,INR,130,paise
ddc396b2-d4ae-4769-875a-6ad3fa0634fe,500,RAZORPAY,UPI,PROCESSED,2024-10-22 10:24:47.465971+00:00,chillar,50,chillar,5,INR,130,paise
d9c910c9-6a9e-4ee4-b70d-ec142b8eb58f,4203,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-21 11:18:05.188579+00:00,chillar,420.362,chillar,0.5,USD,0,
642d8e0d-c5d0-4590-991f-9c74ada70563,542,XOXODAY,GIFT_CARD,PROCESSED,2024-10-22 19:31:54.454950+00:00,in_cash,54.2107,iccoin,1000,IDR,0.46,INR
642d8e0d-c5d0-4590-991f-9c74ada70563,543,XOXODAY,GIFT_CARD,FAILED,2024-10-19 16:01:53.014771+00:00,in_cash,54.3064,iccoin,1000,IDR,0,
bbd224d4-7af1-4c80-9b31-eef0db130310,542,XOXODAY,GIFT_CARD,PROCESSED,2024-10-22 19:31:54.454950+00:00,in_cash,54.2107,iccoin,1000,IDR,0.46,INR
bbd224d4-7af1-4c80-9b31-eef0db130310,543,XOXODAY,GIFT_CARD,FAILED,2024-10-19 16:01:53.014771+00:00,in_cash,54.3064,iccoin,1000,IDR,0,
b24ba237-bf28-4e14-a012-335234ae4762,5000,RAZORPAY,UPI,PROCESSED,2024-10-16 07:31:49.793657+00:00,in_cash,500,iccoin,50,INR,130,paise
b24ba237-bf28-4e14-a012-335234ae4762,3000,RAZORPAY,UPI,PROCESSED,2024-10-18 16:55:49.943266+00:00,in_cash,300,iccoin,30,INR,130,paise
20eebcb8-8d01-4648-8580-db96a89522b2,5000,RAZORPAY,UPI,PROCESSED,2024-10-21 06:10:21.574911+00:00,in_cash,500,iccoin,50,INR,130,paise
d4a99b1f-a213-4b9a-95cd-0e401329c6e0,5000,RAZORPAY,UPI,PROCESSED,2024-10-21 06:10:21.574911+00:00,in_cash,500,iccoin,50,INR,130,paise
bbaea5c3-024d-4d4d-9edf-a1bf06c1615e,3000,RAZORPAY,UPI,PROCESSED,2024-10-18 02:56:59.378269+00:00,chillar,300,chillar,30,INR,130,paise
bbaea5c3-024d-4d4d-9edf-a1bf06c1615e,500,RAZORPAY,UPI,PROCESSED,2024-10-18 08:48:57.048933+00:00,sikka,50,sikka,5,INR,130,paise
c144fe57-3d5d-4f7d-a59d-8496fb9862d0,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-20 20:01:01.448100+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
fe94de64-70b1-47d9-a8b3-187f2d65940e,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-20 20:01:01.448100+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
f92703ff-990d-4334-ac26-e71da3a06799,3000,RAZORPAY,UPI,PROCESSED,2024-10-20 07:20:35.530121+00:00,in_cash,300,iccoin,30,INR,130,paise
6975c190-4451-4aff-91ed-69dd7fec9457,4203,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-19 04:56:08.689480+00:00,in_cash,420.3375,iccoin,0.5,USD,0,
7960aeaf-b5f1-4023-9ad1-97149733e2ad,500,RAZORPAY,UPI,PROCESSED,2024-10-20 06:07:20.418795+00:00,chillar,50,chillar,5,INR,130,paise
c0088dbc-555c-4f9c-b299-fe18807938e2,500,RAZORPAY,UPI,PROCESSED,2024-10-20 06:07:20.418795+00:00,chillar,50,chillar,5,INR,130,paise
d0197a07-c106-4e41-bed5-fdbcf5d042e9,3000,RAZORPAY,UPI,PROCESSED,2024-10-17 08:27:16.874475+00:00,in_cash,300,iccoin,30,INR,130,paise
b41ad98b-9443-4369-9bf6-c3df0223704b,3000,RAZORPAY,UPI,PROCESSED,2024-10-21 12:04:36.686533+00:00,bharat_cash_incent,3000,bharat_coin,30,INR,130,paise
cb71c221-8fbd-43ce-9248-6a46d908a4f9,5000,RAZORPAY,UPI,PROCESSED,2024-10-19 11:02:59.862466+00:00,money_hi,500,mhcoin,50,INR,130,paise
7a23c53a-3c3c-4a3c-860d-8e3cef254964,500,RAZORPAY,UPI,PROCESSED,2024-10-19 03:59:40.434549+00:00,sikka,50,sikka,5,INR,130,paise
f3612171-4f3a-451e-98d0-4561d8c233f1,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-20 04:44:17.332795+00:00,sikka,100,sikka,10,INR,0,USD
48236019-56a9-421e-bfd0-bc1af02ac551,3000,RAZORPAY,UPI,PROCESSED,2024-10-16 08:21:20.264684+00:00,in_cash,300,iccoin,30,INR,130,paise
6e4fdff9-8e7b-45b0-a325-e16f07763387,5000,RAZORPAY,UPI,PROCESSED,2024-10-20 00:51:31.557659+00:00,in_cash,500,iccoin,50,INR,130,paise
c4e9d046-9c93-4ec5-85f6-22f0bdb8f054,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-20 04:16:40.633908+00:00,in_cash,100,iccoin,10,INR,0,USD
e78236df-9d6e-4647-b04f-9d93229c8f8b,3000,RAZORPAY,UPI,PROCESSED,2024-10-16 05:27:08.670656+00:00,sikka,300,sikka,30,INR,130,paise
3b0e8edf-8729-40ad-bf26-8395ef3ed016,3000,RAZORPAY,UPI,PROCESSED,2024-10-20 02:11:19.724008+00:00,in_cash,300,iccoin,30,INR,130,paise
1db9a605-971a-4231-95a6-82c972f42225,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 06:01:19.480158+00:00,in_cash,100,iccoin,10,INR,0,USD
49c4b900-9267-4e9f-a357-db52f14c1fb5,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 06:01:19.480158+00:00,in_cash,100,iccoin,10,INR,0,USD
59fd089d-8324-44bd-bb56-0a655b97782f,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 06:01:19.480158+00:00,in_cash,100,iccoin,10,INR,0,USD
9a318cff-029d-405d-8027-1a4599639827,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 06:01:19.480158+00:00,in_cash,100,iccoin,10,INR,0,USD
38ffbe76-a08c-4c1c-9331-c388184271c2,500,RAZORPAY,UPI,PROCESSED,2024-10-21 06:15:48.204364+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
41e30cbe-7267-451e-847b-580fe97d6019,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-17 03:19:50.545712+00:00,sikka,100,sikka,10,INR,0,USD
cb610028-4988-4986-9594-30513906db6f,3000,RAZORPAY,UPI,PROCESSED,2024-10-20 02:54:35.053486+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
5f1fa341-bd69-44f3-b645-e21b923eaf40,500,RAZORPAY,UPI,PROCESSED,2024-10-22 05:08:34.193546+00:00,in_cash,50,iccoin,5,INR,130,paise
91e089e2-24e9-4841-bc52-506f4cc33c6d,500,RAZORPAY,UPI,PROCESSED,2024-10-22 17:23:46.972237+00:00,in_cash,50,iccoin,5,INR,130,paise
576cead2-05ea-49f4-8de0-cf874ee68a1a,10000,RAZORPAY,UPI,PROCESSED,2024-10-16 11:47:08.834736+00:00,rupiyo,100,rupiyo_token,100,INR,130,paise
576cead2-05ea-49f4-8de0-cf874ee68a1a,5000,RAZORPAY,UPI,PROCESSED,2024-10-17 04:40:40.650246+00:00,rupiyo,50,rupiyo_token,50,INR,130,paise
35c6f8cf-0388-4465-805b-72cf7cf67ca3,3000,RAZORPAY,UPI,PROCESSED,2024-10-16 15:07:01.354095+00:00,sikka,300,sikka,30,INR,130,paise
9273f2e2-8e98-466e-8359-0289740a09cc,500,RAZORPAY,UPI,PROCESSED,2024-10-20 04:40:47.982020+00:00,sikka,50,sikka,5,INR,130,paise
23a2d811-dc64-47b1-9602-91200089821a,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-17 11:53:40.140433+00:00,rupiyo,10,rupiyo_token,10,INR,0,
23a2d811-dc64-47b1-9602-91200089821a,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-17 10:55:21.297332+00:00,rupiyo,10,rupiyo_token,10,INR,0,
23a2d811-dc64-47b1-9602-91200089821a,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-17 10:56:09.638713+00:00,rupiyo,10,rupiyo_token,10,INR,0,
23a2d811-dc64-47b1-9602-91200089821a,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-17 10:56:27.985984+00:00,rupiyo,10,rupiyo_token,10,INR,0,
23a2d811-dc64-47b1-9602-91200089821a,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-17 10:57:15.495706+00:00,rupiyo,10,rupiyo_token,10,INR,0,
c697911e-78f3-49c4-999f-8f375a56b6a3,3000,RAZORPAY,UPI,PROCESSED,2024-10-17 01:41:45.331720+00:00,sikka,300,sikka,30,INR,130,paise
6ec4c47a-16e2-42d4-bf36-a0d03f1a86e1,5000,RAZORPAY,UPI,PROCESSED,2024-10-20 02:52:22.065664+00:00,in_cash,500,iccoin,50,INR,130,paise
08c745ab-0da3-4953-a5b2-15bb5fcdec40,5000,RAZORPAY,UPI,PROCESSED,2024-10-16 11:07:43.695391+00:00,sikka,500,sikka,50,INR,130,paise
38d42b09-3a7f-48bf-8b55-75887245b2fc,500,RAZORPAY,UPI,PROCESSED,2024-10-23 05:00:53.638451+00:00,sikka,50,sikka,5,INR,130,paise
88a128c5-4078-465f-8f23-fbaa1f4ad7f7,500,RAZORPAY,UPI,PROCESSED,2024-10-23 05:00:53.638451+00:00,sikka,50,sikka,5,INR,130,paise
cdda99f6-ec4e-4c76-a7b4-5ffea362f834,500,RAZORPAY,UPI,PROCESSED,2024-10-23 05:00:53.638451+00:00,sikka,50,sikka,5,INR,130,paise
211b35de-3f74-4033-b60c-1079b2fb231e,500,RAZORPAY,UPI,PROCESSED,2024-10-18 06:21:28.716495+00:00,in_cash,50,iccoin,5,INR,130,paise
1f854015-07b8-4ae8-bc6e-b13e633fcd49,500,RAZORPAY,UPI,PROCESSED,2024-10-17 21:54:35.664371+00:00,in_cash,50,iccoin,5,INR,130,paise
8e92ea67-cd6a-4209-b1c9-0cbfcd5873b1,3000,RAZORPAY,UPI,PROCESSED,2024-10-20 03:14:57.478628+00:00,in_cash,300,iccoin,30,INR,130,paise
f43f1cba-374b-40ae-982f-c32000e1dda8,5000,RAZORPAY,UPI,PROCESSED,2024-10-22 15:40:26.765310+00:00,in_cash,500,iccoin,50,INR,130,paise
e13629d7-fd12-4083-90ff-d01e7e2a53f0,3000,RAZORPAY,UPI,PROCESSED,2024-10-19 02:53:32.647375+00:00,in_cash,300,iccoin,30,INR,130,paise
373f0e0a-1fb7-45f6-8706-f0354948abc5,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-17 02:58:34.337915+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
6361afb3-918e-4a02-9376-d557beea76a8,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-19 08:54:39.268953+00:00,in_cash,100,iccoin,10,INR,0,
6361afb3-918e-4a02-9376-d557beea76a8,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-16 12:20:10.591032+00:00,in_cash,100,iccoin,10,INR,0,
6361afb3-918e-4a02-9376-d557beea76a8,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-16 15:28:50.459277+00:00,in_cash,100,iccoin,10,INR,0,
6361afb3-918e-4a02-9376-d557beea76a8,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-17 01:28:07.104347+00:00,in_cash,100,iccoin,10,INR,0,
65efc38d-9815-4499-a6b1-c13bff01170d,5000,RAZORPAY,UPI,PROCESSED,2024-10-16 12:36:24.267660+00:00,sikka,500,sikka,50,INR,130,paise
dd5c8719-2ed2-4b75-94d9-2011dceb9303,3000,RAZORPAY,UPI,PROCESSED,2024-10-22 09:12:36.625425+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
dd5c8719-2ed2-4b75-94d9-2011dceb9303,3000,RAZORPAY,UPI,PROCESSED,2024-10-22 09:13:55.063203+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
8739e7e4-b267-4880-b19f-d1b3c8f2b19d,3000,RAZORPAY,UPI,PROCESSED,2024-10-16 05:37:46.427503+00:00,in_cash,300,iccoin,30,INR,130,paise
8739e7e4-b267-4880-b19f-d1b3c8f2b19d,5000,RAZORPAY,UPI,PROCESSED,2024-10-20 03:58:58.856711+00:00,in_cash,500,iccoin,50,INR,130,paise
5f2986cb-28a0-4081-8fa6-8ed4f75e69c4,16814,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-20 15:47:18.027635+00:00,in_cash,1681.452,iccoin,2,USD,0,
d3adf8bc-d2f5-449f-89aa-4e0950e02200,500,RAZORPAY,UPI,PROCESSED,2024-10-16 12:38:22.886191+00:00,in_cash,50,iccoin,5,INR,130,paise
e2a2747b-d67e-4343-903b-5f3b6cc227d1,500,RAZORPAY,UPI,PROCESSED,2024-10-22 05:48:01.710276+00:00,sikka,50,sikka,5,INR,130,paise
1d61f5f8-8351-4b1f-9d2a-792edac6f0c8,500,RAZORPAY,UPI,PROCESSED,2024-10-16 05:38:01.199523+00:00,in_cash,50,iccoin,5,INR,130,paise
f6a581dd-b265-48f4-bbd0-6dc81e365909,3000,RAZORPAY,UPI,PROCESSED,2024-10-18 02:28:30.058987+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
f6a581dd-b265-48f4-bbd0-6dc81e365909,3000,RAZORPAY,UPI,PROCESSED,2024-10-17 01:51:21.667614+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
1fc64fce-3c9d-480d-ae1a-97b303553b91,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 00:37:36.746984+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
333882eb-037e-48ed-87ec-73b391ddea06,500,RAZORPAY,UPI,PROCESSED,2024-10-19 20:21:35.909858+00:00,sikka,50,sikka,5,INR,130,paise
46b178c7-469e-4c3e-b8de-b275772b1759,3000,RAZORPAY,UPI,PROCESSED,2024-10-22 04:02:59.825818+00:00,sikka,300,sikka,30,INR,130,paise
51a3abf5-ae82-410c-aab5-b65a3ce7fc97,3000,RAZORPAY,UPI,PROCESSED,2024-10-22 13:53:51.443528+00:00,in_cash,300,iccoin,30,INR,130,paise
225c88f4-4f07-4103-adae-ec620b7d40c9,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-21 13:44:31.064408+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
493b1f80-b815-452c-87e5-07bc46c72952,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-21 13:44:31.064408+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
4adcd804-62e3-4ad3-b86c-4b63a0837554,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-21 13:44:31.064408+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
edfaa69a-468d-4dc0-a7fa-57cf9c79c9f8,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-21 13:44:31.064408+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
f0d8a960-f330-475f-b745-7f2728fde160,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-21 13:44:31.064408+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
a59e5f42-10f2-4e25-b21f-ed179cacb925,1000,XOXODAY,GIFT_CARD,FAILED,2024-10-17 04:34:19.047861+00:00,money_hi,100,mhcoin,10,INR,0,
a59e5f42-10f2-4e25-b21f-ed179cacb925,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-17 04:35:32.181150+00:00,money_hi,100,mhcoin,10,INR,0,USD
1abbb364-6316-465a-bc86-c9e2772d8046,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-23 00:51:50.836321+00:00,chillar,100,chillar,10,INR,0,USD
d41da200-b55e-478a-a4c6-b1916d009231,4202,PAYPAL_MEDIATOR,PAYPAL_ID,PROCESSING,2024-10-16 18:55:34.030026+00:00,sikka,420.28,sikka,0.5,USD,0,
19877a23-36c1-4b19-a6b2-e2c8187f3ffe,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-20 09:15:55.848633+00:00,in_cash,100,iccoin,10,INR,0,USD
19877a23-36c1-4b19-a6b2-e2c8187f3ffe,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-18 14:21:35.980484+00:00,in_cash,100,iccoin,10,INR,0,USD
1ddb73db-3b7f-4ed6-9fd1-fe54c2515ed0,3000,RAZORPAY,UPI,PROCESSED,2024-10-17 17:21:02.595958+00:00,sikka,300,sikka,30,INR,130,paise
1988afc5-db26-40b2-8c8a-def2a77cf125,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-22 15:17:21.082386+00:00,chillar,100,chillar,10,INR,0,USD
1988afc5-db26-40b2-8c8a-def2a77cf125,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 07:54:55.292124+00:00,chillar,100,chillar,10,INR,0,USD
55acbefd-1442-4cd8-9b6d-e708bc1699a2,3000,RAZORPAY,UPI,PROCESSED,2024-10-18 14:30:14.170197+00:00,sikka,300,sikka,30,INR,130,paise
c02ef765-d7b3-4456-bcad-460a5cb17002,5000,RAZORPAY,UPI,PROCESSED,2024-10-20 15:21:02.655960+00:00,in_cash,500,iccoin,50,INR,130,paise
c02ef765-d7b3-4456-bcad-460a5cb17002,3000,RAZORPAY,UPI,PROCESSED,2024-10-21 02:27:39.969565+00:00,in_cash,300,iccoin,30,INR,130,paise
c02ef765-d7b3-4456-bcad-460a5cb17002,5000,RAZORPAY,UPI,PROCESSED,2024-10-19 23:35:42.012916+00:00,in_cash,500,iccoin,50,INR,130,paise
0df38170-d892-4121-875e-5705065d2903,3000,RAZORPAY,UPI,PROCESSED,2024-10-21 10:07:15.857804+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
954e2718-54bb-419b-93bd-18ba3c8e9f13,5000,RAZORPAY,UPI,PROCESSED,2024-10-16 07:04:51.783564+00:00,in_cash,500,iccoin,50,INR,130,paise
46057509-ff2f-4abf-abd4-cb308d037504,5000,RAZORPAY,UPI,PROCESSED,2024-10-20 05:03:09.407068+00:00,in_cash,500,iccoin,50,INR,130,paise
b32d5e49-4755-43df-861b-cdd3463a02e1,500,RAZORPAY,UPI,PROCESSED,2024-10-20 02:13:21.519396+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
efd27c63-9b29-4126-8ce3-803a464c0aa0,5000,RAZORPAY,UPI,PROCESSED,2024-10-18 14:07:08.906157+00:00,sikka,500,sikka,50,INR,130,paise
efd27c63-9b29-4126-8ce3-803a464c0aa0,10000,RAZORPAY,UPI,PROCESSED,2024-10-23 01:20:16.246583+00:00,sikka,1000,sikka,100,INR,130,paise
efd27c63-9b29-4126-8ce3-803a464c0aa0,3000,RAZORPAY,UPI,PROCESSED,2024-10-22 07:32:55.559871+00:00,sikka,300,sikka,30,INR,130,paise
4efc1df5-84a2-422e-8cb5-95711087321c,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-17 11:08:56.240096+00:00,in_cash,100,iccoin,10,INR,0,USD
4efc1df5-84a2-422e-8cb5-95711087321c,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-16 08:25:22.261680+00:00,in_cash,100,iccoin,10,INR,0,USD
93b69ef1-c77a-472a-b1cb-ce1347fedfa9,500,RAZORPAY,UPI,PROCESSED,2024-10-17 06:02:37.480682+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
ac893b9f-8621-4430-8aec-327daa483425,3000,RAZORPAY,UPI,PROCESSED,2024-10-16 11:15:07.784359+00:00,rupiyo,30,rupiyo_token,30,INR,130,paise
dc48b102-d9ea-4614-b218-9cf28bc0d9fe,1000,TREMENDOUS,GIFT_CARD,PROCESSED,2024-10-20 05:40:35.388999+00:00,rupiyo,10,rupiyo_token,10,INR,0,USD
4fd097bb-95bb-4e1d-aaf3-a51a6d7f37cd,3000,RAZORPAY,UPI,PROCESSED,2024-10-23 09:41:34.033017+00:00,sikka,300,sikka,30,INR,130,paise
4fd097bb-95bb-4e1d-aaf3-a51a6d7f37cd,500,RAZORPAY,UPI,PROCESSED,2024-10-18 09:37:35.946528+00:00,sikka,50,sikka,5,INR,130,paise
9096a37a-7022-4444-b899-f6420d3c48f0,500,RAZORPAY,UPI,FAILED,2024-10-18 00:30:20.682039+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
9096a37a-7022-4444-b899-f6420d3c48f0,500,RAZORPAY,UPI,FAILED,2024-10-18 00:29:32.630302+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
9096a37a-7022-4444-b899-f6420d3c48f0,500,RAZORPAY,UPI,FAILED,2024-10-18 01:06:51.293063+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
9096a37a-7022-4444-b899-f6420d3c48f0,500,RAZORPAY,UPI,FAILED,2024-10-18 01:04:21.145227+00:00,rupiyo,5,rupiyo_token,5,INR,130,paise
